ticker,entry_date,rsi_10,price_above_ema200,avg_volume_20,volume_ratio,vol_strong,recent_high_20,recent_low_20,support_distance_pct,ema9_distance_pct,has_hammer,has_bullish_engulfing,has_divergence,pe,pb,fundamental_ok,dip_depth_from_20d_high_pct,consecutive_red_days,dip_speed_pct_per_day,decline_rate_slowing,volume_green_vs_red_ratio,support_hold_count,nifty_trend,nifty_vs_sma20_pct,nifty_vs_sma50_pct,india_vix,day_of_week,is_monday,is_friday,month,quarter,is_q4,is_month_end,is_quarter_end,rsi_volume_interaction,dip_support_interaction,extreme_dip_high_volume,bearish_deep_dip,atr_pct_14,hist_vol_20d,ret_60d,ret_120d,dist_from_high_252d_pct,max_favorable_pct_20d,actual_pnl_pct,exit_date,exit_reason,holding_days,label,stock_rsi30_prior_count,stock_rsi30_prior_bounce_rate,stock_rsi30_days_since_last,sample_weight
ANKITMETAL.NS,2022-02-15,27.6805,True,186233.6,0.516437,False,16.2,10.3,0.0,-13.591997,False,False,False,,,True,-36.419755,0,0.0,True,0.298,1,-1,-0.4662,-0.7984,20.61,1,0.0,0.0,2,1,0.0,0.0,0.0,14.295266,0.0,0.0,1.0,1.733704,4.289307,24.096385,505.882347,-52.643677,4.854369,-19.417475,2022-03-10,EMA9,23,avoid,6,0.6666666666666666,19,1.0
ANKITMETAL.NS,2023-10-19,29.982,True,40282.55,0.240576,False,5.8,4.3,0.0,-5.571606,False,False,True,,,True,-25.862068,0,0.0,True,1.0,2,-1,-0.3408,0.099,10.9,3,0.0,0.0,10,4,1.0,0.0,0.0,7.212934,0.0,0.0,1.0,0.0,2.395308,59.259264,0.0,-37.681158,23.255813,3.488363,2023-10-31,EMA9,12,buy,7,0.5714285714285714,611,1.0
ANNAPURNA.NS,2023-12-29,27.5762,True,65525.0,2.579168,True,366.35,300.6,0.0,-5.948974,False,False,False,,,True,-17.947318,0,0.0,False,1.3748,10,1,2.8667,6.0087,14.5,4,0.0,1.0,12,4,1.0,0.0,0.0,71.123742,0.0,1.0,1.0,4.462502,2.417357,1.829266,-2.906977,-21.102361,12.608115,5.422484,2024-01-02,EMA9,4,buy,0,0.6321660418762001,0,1.0
ANNAPURNA.NS,2024-03-12,29.3386,True,80925.0,0.920605,False,417.15,324.1,0.0,-10.542771,False,False,False,,,True,-22.306122,1,22.306122,False,2.4316,14,1,0.7183,2.4335,13.64,1,0.0,0.0,3,1,0.0,0.0,0.0,27.009309,0.0,0.0,1.0,6.598493,3.620007,-5.233916,9.864409,-24.098359,26.504163,6.093798,2024-03-20,EMA9,8,buy,1,1.0,74,1.0
ANUP.NS,2021-02-01,25.2948,True,78104.3,7.974772,True,365.838,285.3771,0.0,-14.284099,False,False,False,,,True,-21.993584,1,21.993584,True,2.1884,11,1,0.9175,4.0834,23.32,0,1.0,0.0,2,1,0.0,0.0,0.0,201.720455,0.0,1.0,1.0,6.069897,4.458855,8.08136,10.676294,-29.081262,19.297653,10.577158,2021-02-11,EMA9,10,buy,0,0.6321660418762001,0,1.0
ANUP.NS,2021-03-18,27.7015,True,116127.5,0.230212,False,312.1814,287.6307,0.0,-4.254088,False,False,False,,,True,-7.86422,5,1.572844,False,0.7166,6,-1,-2.2547,-0.3818,20.08,3,0.0,0.0,3,1,0.0,0.0,0.0,6.377221,0.0,0.0,0.0,3.020399,1.888254,-11.715357,10.847257,-28.521207,2.025507,-1.525376,2021-04-07,EMA9,20,avoid,1,1.0,45,1.0
ANUP.NS,2023-03-13,28.4991,True,54748.9,1.768291,True,569.4652,495.2476,0.0,-6.082365,False,False,False,,,True,-13.032868,3,4.344289,False,0.5984,5,-1,-2.4495,-3.4143,16.22,0,1.0,0.0,3,1,0.0,0.0,0.0,50.39464,0.0,0.0,0.0,4.844866,2.032448,17.825464,8.914029,-17.348667,6.009162,-1.402632,2023-03-31,EMA9,18,avoid,2,0.5,725,1.0
ANUP.NS,2023-09-28,28.5212,True,60074.8,0.314341,False,1093.1344,957.7177,0.0,-3.446792,False,False,False,,,True,-12.387927,7,1.769704,True,1.6722,9,-1,-1.0305,-0.1795,12.82,3,0.0,0.0,9,3,0.0,0.0,0.0,8.965403,0.0,0.0,0.0,3.856666,1.755627,13.899961,88.955098,-16.996636,31.315725,2.73404,2023-10-06,EMA9,8,buy,3,0.3333333333333333,199,1.0
ANUP.NS,2025-01-10,26.5124,True,41607.1,1.947432,True,3706.333,3072.6235,0.0,-8.239682,False,False,False,,,True,-17.098018,2,8.549009,False,0.8517,2,-1,-1.739,-2.7732,14.92,4,0.0,1.0,1,1,0.0,0.0,0.0,51.631139,0.0,1.0,1.0,4.342945,2.418228,15.18006,76.109679,-19.865781,3.307789,-0.929604,2025-01-29,EMA9,19,avoid,4,0.5,470,1.0
ANURAS.NS,2023-06-21,28.9791,True,217680.2,0.306661,False,1217.1552,1044.9293,0.0,-2.629958,False,False,False,,,True,-14.149867,5,2.829973,False,0.3477,5,1,1.2464,2.8711,11.29,2,0.0,0.0,6,2,0.0,0.0,0.0,8.886758,0.0,0.0,0.0,3.253234,1.991182,26.61325,59.23042,-15.137774,2.177231,-1.126803,2023-07-12,EMA9,21,avoid,0,0.6321660418762001,0,1.0
ANURAS.NS,2023-08-01,28.7426,True,147401.65,0.643683,False,1037.196,957.7189,0.0,-1.828874,False,False,False,,,True,-7.662695,0,0.0,False,0.7088,5,1,0.8607,3.1207,10.28,1,0.0,0.0,8,3,0.0,0.0,0.0,18.501146,0.0,0.0,0.0,2.142561,1.642112,-15.177825,66.704765,-22.220428,7.31403,-0.672017,2023-08-10,EMA9,9,avoid,1,0.0,41,1.0
ANURAS.NS,2023-09-14,29.5581,True,234194.55,0.130413,False,1012.7992,941.2546,1.664376,-1.964098,False,False,True,,,True,-5.517238,6,0.91954,False,0.7913,14,1,2.1238,3.2973,11.32,3,0.0,0.0,9,3,0.0,0.0,0.0,3.854754,9.182758,0.0,0.0,2.348429,1.301653,-9.039174,18.929201,-22.285254,0.651716,-6.293017,2023-10-05,EMA9,21,avoid,2,0.0,44,1.0
ANURAS.NS,2024-01-10,29.3489,True,232456.5,2.020021,True,1093.8615,957.3347,0.0,-7.151211,False,False,False,,,True,-12.481172,5,2.496234,False,1.6093,4,1,1.0492,3.9065,12.97,2,0.0,0.0,1,1,0.0,0.0,0.0,59.285326,0.0,0.0,0.0,3.879073,2.017752,8.91304,-4.796331,-22.251626,1.157572,0.323284,2024-01-24,EMA9,14,avoid,3,0.0,118,1.0
APCL.NS,2020-12-21,19.9604,True,83384.9,0.687798,False,201.2419,172.7028,0.0,-7.785998,False,False,False,,,True,-14.181487,2,7.090743,False,0.7987,10,1,0.1957,4.6549,23.19,0,1.0,0.0,12,4,1.0,0.0,0.0,13.728759,0.0,0.0,0.0,3.892137,2.163258,5.139662,42.211174,-20.152735,22.183847,9.139221,2020-12-23,EMA9,2,buy,0,0.6321660418762001,0,1.0
APCL.NS,2021-01-27,29.8377,True,99726.45,0.419417,False,202.4807,184.6323,0.0,-4.135432,False,False,False,,,True,-8.814859,9,0.979429,False,1.6899,9,-1,-1.8442,1.9833,24.39,2,0.0,0.0,1,1,0.0,0.0,0.0,12.514461,0.0,0.0,0.0,4.182051,1.728769,-2.424835,46.714071,-14.637251,17.793239,4.52286,2021-02-01,EMA9,5,buy,1,1.0,37,1.0
APCL.NS,2021-08-23,28.4903,True,106071.5,1.113108,False,467.5456,372.2011,0.0,-10.558519,False,False,False,,,True,-20.392541,5,4.078508,False,0.8465,1,1,1.3985,3.4035,13.69,0,1.0,0.0,8,3,0.0,0.0,0.0,31.71279,0.0,0.0,1.0,7.291667,3.78131,26.512789,96.797676,-23.752238,10.946743,6.533529,2021-08-30,EMA9,7,buy,2,1.0,208,1.0
APCL.NS,2021-09-20,29.7043,True,54787.8,0.61302,False,408.3568,365.2397,0.0,-4.673036,False,False,True,,,True,-10.558682,5,2.111736,False,0.2931,7,1,1.3044,4.5158,17.49,0,1.0,0.0,9,3,0.0,0.0,0.0,18.209299,0.0,0.0,0.0,4.046686,2.439644,19.130155,90.255191,-25.178337,7.446947,3.25327,2021-10-06,EMA9,16,buy,3,1.0,28,1.0
APCOTEXIND.NS,2015-02-06,28.4606,True,60908.25,4.086146,True,95.5921,82.5083,0.0,-7.577461,False,False,False,,,True,-13.687104,0,0.0,True,1.6451,6,1,0.0479,2.0625,20.69,4,0.0,1.0,2,1,0.0,0.0,0.0,116.294133,0.0,0.0,0.0,4.678084,2.485529,14.51576,62.980951,-15.278231,12.111235,-7.143605,2015-03-02,EMA9,24,avoid,0,0.6321660418762001,0,1.0
APCOTEXIND.NS,2015-04-24,29.9727,True,19262.25,0.937845,False,85.9041,78.3757,0.0,-2.893382,False,False,True,,,True,-8.76379,2,4.381895,True,1.0462,13,-1,-2.8954,-3.3856,19.11,4,0.0,1.0,4,2,0.0,0.0,0.0,28.109751,0.0,0.0,0.0,3.473798,1.4605,-16.478652,33.511282,-19.521713,17.125882,0.87518,2015-05-04,EMA9,10,avoid,1,0.0,77,1.0
APCOTEXIND.NS,2015-09-01,29.4805,True,31011.25,1.027692,False,106.7182,87.2337,0.0,-5.884814,False,False,False,,,True,-18.257866,0,0.0,True,1.0174,8,-1,-4.6675,-6.1902,28.72,1,0.0,0.0,9,3,0.0,0.0,0.0,30.296887,0.0,0.0,1.0,4.989387,2.466235,16.224777,0.165335,-29.227039,13.726268,7.65523,2015-09-03,EMA9,2,buy,2,0.0,130,1.0
APCOTEXIND.NS,2016-11-07,21.7445,True,32676.05,3.48252,True,132.7569,115.0317,0.0,-7.844547,False,False,False,,,True,-13.35163,4,3.337908,False,0.6103,0,-1,-1.2567,-1.5281,16.51,0,1.0,0.0,11,4,1.0,0.0,0.0,75.725721,0.0,0.0,0.0,4.306627,2.374463,-16.422794,16.151432,-23.663614,8.602465,-3.531536,2016-11-24,EMA9,17,avoid,3,0.3333333333333333,433,1.0
APCOTEXIND.NS,2017-08-09,29.6775,True,23168.05,0.891529,False,151.2113,137.197,0.0,-4.09837,False,False,False,,,True,-9.268052,6,1.544675,False,1.0549,6,-1,-0.4295,1.2984,13.45,2,0.0,0.0,8,3,0.0,0.0,0.0,26.458388,0.0,0.0,0.0,3.629185,1.665534,6.880636,20.892638,-10.80414,7.485608,4.516968,2017-08-14,EMA9,5,buy,4,0.25,275,1.0
APCOTEXIND.NS,2017-08-28,26.5204,True,22726.75,1.653866,True,151.2113,130.9472,0.0,-4.567172,False,False,False,,,True,-13.401199,5,2.68024,True,1.4778,11,1,0.3954,1.1637,12.64,0,1.0,0.0,8,3,0.0,0.0,0.0,43.861242,0.0,0.0,0.0,4.603955,1.74014,0.812041,19.121232,-14.867313,26.022268,3.592971,2017-08-31,EMA9,3,buy,5,0.4,19,1.0
APCOTEXIND.NS,2018-02-06,28.0922,True,22785.6,1.270188,False,181.7004,158.6148,0.0,-4.101538,False,False,False,,,True,-12.705326,0,0.0,False,2.0727,0,-1,-2.8051,-1.1459,20.02,1,0.0,0.0,2,1,0.0,0.0,0.0,35.682371,0.0,0.0,0.0,4.361609,2.061897,-4.964762,10.614583,-14.603038,25.323737,3.851696,2018-02-08,EMA9,2,buy,6,0.5,162,1.0
APCOTEXIND.NS,2018-06-04,27.3818,True,18521.5,1.12059,False,199.4667,178.6633,0.0,-3.74638,False,False,False,,,True,-10.429499,4,2.607375,False,1.4599,17,-1,-0.0561,0.4895,13.88,0,1.0,0.0,6,2,0.0,0.0,0.0,30.683779,0.0,0.0,0.0,3.090302,1.241815,3.19407,1.314112,-16.97667,7.988613,3.881303,2018-06-07,EMA9,3,buy,7,0.5714285714285714,118,1.0
APCOTEXIND.NS,2018-06-28,26.5594,True,11619.15,1.398123,False,189.8813,176.2582,0.219128,-3.692333,False,False,False,,,True,-6.971156,3,2.323719,False,0.7827,3,-1,-1.2687,-0.7217,13.95,3,0.0,0.0,6,2,0.0,0.0,0.0,37.133281,1.527573,0.0,0.0,2.595338,1.626354,-2.932671,3.327194,-17.914832,12.972632,2.504456,2018-07-06,EMA9,8,buy,8,0.625,24,1.0
APCOTEXIND.NS,2018-10-05,26.2847,True,22799.3,0.739058,False,228.322,189.4753,0.0,-6.402011,False,False,False,,,True,-17.013995,0,0.0,False,0.7006,10,-1,-6.6717,-7.6278,19.73,4,0.0,1.0,10,4,1.0,0.0,0.0,19.425948,0.0,0.0,1.0,5.239344,2.492471,4.642954,4.866614,-20.203377,6.821594,2.614304,2018-10-15,EMA9,10,buy,9,0.6666666666666666,99,1.0
APCOTEXIND.NS,2019-07-11,28.5088,True,14832.1,0.353288,False,206.5301,189.7155,0.0,-3.815961,False,False,False,,,True,-8.141474,5,1.628295,False,2.6279,19,-1,-1.317,-0.9977,12.47,3,0.0,0.0,7,3,0.0,0.0,0.0,10.071815,0.0,0.0,0.0,3.363739,1.287957,1.863943,2.019559,-20.102236,4.438644,-9.636825,2019-08-02,EMA9,22,avoid,10,0.7,279,1.0
APCOTEXIND.NS,2020-12-22,28.3159,True,112413.9,1.01878,False,163.769,140.2617,0.0,-6.364025,False,False,False,,,True,-14.353938,4,3.588484,False,0.9762,3,1,1.1137,5.5003,21.99,1,0.0,0.0,12,4,1.0,0.0,0.0,28.847667,0.0,0.0,0.0,4.160617,2.011785,8.970681,11.64408,-17.146749,28.730753,9.937688,2020-12-30,EMA9,8,buy,11,0.6363636363636364,530,1.0
APCOTEXIND.NS,2021-08-23,25.5814,True,164200.55,0.519249,False,332.1183,286.3137,0.0,-6.715821,False,False,False,,,True,-13.791634,6,2.298606,False,2.1967,6,1,1.3985,3.4035,13.69,0,1.0,0.0,8,3,0.0,0.0,0.0,13.28314,0.0,0.0,0.0,4.733948,2.221103,-10.703983,72.212014,-19.865528,44.74884,5.724058,2021-08-30,EMA9,7,buy,12,0.6666666666666666,244,1.0
APCOTEXIND.NS,2021-10-22,28.5534,True,188470.8,0.847601,False,416.2101,352.756,0.0,-6.489173,False,False,False,,,True,-15.245689,9,1.693965,False,2.272,0,1,0.8155,3.8475,17.55,4,0.0,1.0,10,4,1.0,0.0,0.0,24.201859,0.0,0.0,1.0,4.785857,2.108939,8.955873,63.278677,-17.467792,9.861028,5.757779,2021-10-26,EMA9,4,buy,13,0.6923076923076923,60,1.0
APCOTEXIND.NS,2021-11-29,27.0366,True,140821.1,0.767229,False,381.6582,325.2079,0.0,-7.323925,False,False,False,,,True,-14.790819,1,14.790819,False,0.3577,3,-1,-3.4438,-3.2592,20.83,0,1.0,0.0,11,4,1.0,0.0,0.0,20.743232,0.0,0.0,0.0,4.436468,2.380947,1.649121,6.642791,-23.913069,9.662608,5.470228,2021-12-03,EMA9,4,buy,14,0.7142857142857143,38,1.0
APCOTEXIND.NS,2021-12-20,28.1789,True,72709.45,1.182322,False,362.608,309.8463,0.0,-5.956565,False,False,True,,,True,-14.550605,2,7.275302,False,0.8526,0,-1,-3.8708,-4.7013,18.97,0,1.0,0.0,12,4,1.0,0.0,0.0,33.316508,0.0,0.0,0.0,4.753293,2.624562,-19.407332,7.545616,-27.507109,23.387564,6.404463,2021-12-23,EMA9,3,buy,15,0.7333333333333333,21,1.0
APCOTEXIND.NS,2022-07-14,29.3667,True,84264.9,2.065937,True,592.0753,505.1953,0.0,-5.46467,False,False,False,,,True,-14.673801,1,14.673801,False,1.0821,6,-1,-0.077,-1.2209,18.34,3,0.0,0.0,7,3,0.0,0.0,0.0,60.669754,0.0,0.0,0.0,4.843487,2.493228,19.606972,35.23063,-20.749383,9.177501,2.950241,2022-07-25,EMA9,11,buy,16,0.75,206,1.0
APCOTEXIND.NS,2023-07-26,29.6165,True,60698.35,3.488184,True,543.7657,481.9796,0.0,-6.314899,False,False,True,,,True,-11.362628,4,2.840657,False,1.6807,9,1,1.4398,3.8855,10.46,2,0.0,0.0,7,3,0.0,0.0,0.0,103.307783,0.0,0.0,0.0,3.752442,2.100457,4.177273,22.029923,-23.626418,7.414377,2.306473,2023-08-14,EMA9,19,buy,17,0.7647058823529411,377,1.0
APCOTEXIND.NS,2025-08-28,29.2275,True,37444.3,0.23579,False,420.2587,375.5451,0.0,-2.993881,False,False,False,,,True,-10.639539,0,0.0,False,0.9029,17,-1,-1.2095,-1.3172,12.18,3,0.0,0.0,8,3,0.0,0.0,0.0,6.891566,0.0,0.0,0.0,3.001814,1.359327,1.52121,20.543573,-17.921991,11.186698,3.872829,2025-09-01,EMA9,4,buy,18,0.7777777777777778,764,1.0
APEX.NS,2020-01-30,26.3496,True,582660.15,0.702567,False,408.9998,318.5165,0.0,-11.407021,False,False,False,,,True,-22.123075,0,0.0,False,1.0748,2,-1,-1.0826,-0.4112,16.8,3,0.0,0.0,1,1,0.0,0.0,0.0,18.512355,0.0,0.0,1.0,5.427296,3.389296,46.309587,46.622827,-24.468927,19.583337,11.264897,2020-02-03,EMA9,4,buy,0,0.6321660418762001,0,1.0
APEX.NS,2021-01-21,29.7771,True,83509.1,0.926258,False,300.9044,276.9068,0.0,-2.949195,False,False,True,,,True,-7.975164,5,1.595033,True,1.6508,10,1,2.405,7.0207,22.18,3,0.0,0.0,1,1,0.0,0.0,0.0,27.581323,0.0,0.0,0.0,2.7751,1.142568,13.241926,17.979594,-30.739458,0.657318,-1.60873,2021-02-03,EMA9,13,avoid,1,1.0,357,1.0
APEX.NS,2021-08-11,29.1909,True,165765.2,0.904834,False,376.1545,312.1129,0.0,-6.774962,False,False,False,,,True,-17.025336,2,8.512668,True,1.4094,1,1,1.6411,3.2324,12.71,2,0.0,0.0,8,3,0.0,0.0,0.0,26.412934,0.0,0.0,1.0,5.991843,2.156775,29.826678,28.851111,-25.077611,3.744617,-17.372632,2021-09-01,EMA9,21,avoid,2,0.5,202,1.0
APLAPOLLO.NS,2015-06-03,29.9715,True,181461.0,0.576763,False,42.6229,38.3325,0.0,-4.54885,False,False,False,,,True,-10.065925,3,3.355308,False,0.6521,5,-1,-2.3122,-3.1585,17.51,2,0.0,0.0,6,2,0.0,0.0,0.0,17.286436,0.0,0.0,0.0,2.971827,2.016935,13.793117,13.038691,-12.564104,3.885625,1.026388,2015-06-15,EMA9,12,buy,0,0.6321660418762001,0,1.0
APLAPOLLO.NS,2016-02-03,29.417,True,454610.0,0.331141,False,75.3899,62.4986,0.0,-4.167089,False,False,False,,,True,-17.09945,0,0.0,True,0.5496,0,-1,-1.9209,-3.8069,18.59,2,0.0,0.0,2,1,0.0,0.0,0.0,9.74117,0.0,0.0,1.0,5.828112,2.281295,26.325411,47.751785,-21.708321,8.720439,6.363558,2016-02-08,EMA9,5,buy,1,1.0,245,1.0
APLAPOLLO.NS,2016-02-11,27.9744,True,279418.0,0.820706,False,73.4037,58.5975,0.0,-7.245138,False,False,False,,,True,-20.170899,2,10.08545,False,0.7116,1,-1,-5.7121,-7.8975,25.97,3,0.0,0.0,2,1,0.0,0.0,0.0,22.958789,0.0,0.0,1.0,4.735068,2.533725,16.328646,42.599444,-26.595233,11.725575,9.398301,2016-02-15,EMA9,4,buy,2,1.0,8,1.0
APLAPOLLO.NS,2016-02-25,29.2902,True,157099.5,0.997393,False,66.4757,56.0458,0.0,-6.438261,False,False,True,,,True,-15.689775,3,5.229925,False,0.8522,8,-1,-3.3104,-6.0424,22.75,3,0.0,0.0,2,1,0.0,0.0,0.0,29.213831,0.0,0.0,1.0,6.819474,3.226872,-1.272285,37.599165,-29.791659,18.346728,6.206009,2016-03-02,EMA9,6,buy,3,1.0,14,1.0
APLAPOLLO.NS,2016-09-22,22.863,True,114262.0,4.556983,True,93.5079,82.5582,0.0,-5.614359,False,False,False,,,True,-11.709899,5,2.34198,False,0.861,0,1,1.1462,2.7153,13.34,3,0.0,0.0,9,3,0.0,0.0,0.0,104.186223,0.0,0.0,0.0,3.687924,1.446448,-5.961199,35.179386,-13.987106,10.511306,2.291898,2016-10-10,EMA9,18,buy,4,1.0,210,1.0
APLAPOLLO.NS,2017-08-16,27.2783,True,114989.5,0.755373,False,153.6723,143.7314,0.0,-3.498718,False,False,False,,,True,-6.468945,1,6.468945,False,0.7251,5,-1,-0.0705,1.1485,14.24,2,0.0,0.0,8,3,0.0,0.0,0.0,20.605317,0.0,0.0,0.0,3.44267,1.091492,7.697023,37.516103,-14.09093,18.948171,1.877759,2017-08-29,EMA9,13,buy,5,1.0,328,1.0
APLAPOLLO.NS,2018-03-12,28.329,True,225308.5,1.6694,True,205.6352,182.2578,0.0,-4.365471,False,False,False,,,True,-11.368404,5,2.273681,False,1.0604,3,-1,-0.0233,-0.6879,14.49,0,1.0,0.0,3,1,0.0,0.0,0.0,47.292419,0.0,0.0,0.0,4.280825,2.293007,-2.629072,5.599239,-26.790297,19.353905,5.294017,2018-03-13,EMA9,1,buy,6,1.0,208,1.0
APLAPOLLO.NS,2018-05-16,29.1736,True,188330.0,2.969044,True,212.137,197.0258,0.0,-3.05865,False,False,False,,,True,-7.123318,2,3.561659,False,0.3871,16,1,0.6767,1.7861,13.44,2,0.0,0.0,5,2,0.0,0.0,0.0,86.617601,0.0,0.0,0.0,3.034987,1.258513,-0.405627,7.322855,-20.858252,-0.301794,-17.147559,2018-07-06,EMA9,51,avoid,7,1.0,65,1.0
APLAPOLLO.NS,2020-03-02,25.7167,True,402947.5,1.077733,False,208.5497,178.7414,0.0,-7.910504,False,False,False,,,True,-14.293133,5,2.858627,False,1.337,4,-1,-5.8688,-6.9107,25.2,0,1.0,0.0,3,1,0.0,0.0,0.0,27.715717,0.0,0.0,0.0,4.450045,2.386682,14.817059,43.853203,-18.337079,7.058096,-30.495015,2020-04-08,EMA9,37,avoid,8,0.875,656,1.0
APLAPOLLO.NS,2021-08-24,29.1837,True,481664.4,1.352062,False,887.4929,747.452,0.0,-5.435813,False,False,False,,,True,-15.779383,4,3.944846,False,1.1031,8,1,1.9739,4.0352,13.19,1,0.0,0.0,8,3,0.0,0.0,0.0,39.458217,0.0,0.0,1.0,4.981454,3.018201,16.773901,42.606463,-18.071738,37.864128,6.750024,2021-08-26,EMA9,2,buy,9,0.7777777777777778,540,1.0
APLAPOLLO.NS,2021-10-25,27.0621,True,624417.45,2.240197,True,871.1683,750.1892,0.0,-8.309354,False,False,False,,,True,-13.886998,3,4.628999,False,1.7223,3,1,0.7901,3.7487,17.61,0,1.0,0.0,10,4,1.0,0.0,0.0,60.624469,0.0,0.0,0.0,4.405647,2.577638,-15.062677,12.175532,-27.199184,23.588186,9.361636,2021-11-01,EMA9,7,buy,10,0.8,62,1.0
APLAPOLLO.NS,2022-01-10,29.0161,True,623305.25,0.641199,False,1068.0986,901.2528,0.0,-4.08745,False,False,False,,,True,-15.620826,8,1.952603,True,0.733,18,1,2.9666,3.2205,17.68,0,1.0,0.0,1,1,0.0,0.0,0.0,18.605133,0.0,0.0,1.0,3.340031,2.298121,6.940538,16.335625,-18.020727,8.164602,2.55008,2022-01-14,EMA9,4,buy,11,0.8181818181818182,77,1.0
APLAPOLLO.NS,2022-01-25,26.1106,True,503886.9,2.000741,True,986.1799,850.1585,0.0,-7.643396,False,False,False,,,True,-13.792759,3,4.597586,False,1.0148,3,-1,-2.3376,-1.7794,21.36,1,0.0,0.0,1,1,0.0,0.0,0.0,52.240487,0.0,0.0,0.0,4.113836,2.449288,7.724045,-4.206721,-22.668339,7.785125,7.054183,2022-02-02,EMA9,8,buy,12,0.8333333333333334,15,1.0
APLAPOLLO.NS,2022-05-09,29.5442,True,464421.4,1.590327,True,1058.6787,881.5746,0.0,-8.915577,False,False,False,,,True,-16.728783,1,16.728783,False,1.1001,14,-1,-4.0725,-4.8554,22.03,0,1.0,0.0,5,2,0.0,0.0,0.0,46.984931,0.0,1.0,1.0,4.904694,3.000058,-1.01888,-0.892649,-19.810681,12.783211,2.159437,2022-05-17,EMA9,8,buy,13,0.8461538461538461,104,1.0
APLAPOLLO.NS,2023-05-15,25.9397,True,325052.55,2.390026,True,1217.537,1140.2378,0.0,-2.45286,False,False,False,,,True,-6.348817,2,3.174408,True,0.7959,0,1,1.9663,3.2661,13.17,0,1.0,0.0,5,2,0.0,0.0,0.0,61.996597,0.0,0.0,0.0,1.900341,1.043756,-3.327165,5.41703,-13.891168,10.069,0.112838,2023-05-23,EMA9,8,avoid,14,0.8571428571428571,371,1.0
APLAPOLLO.NS,2023-12-28,29.3051,True,1860353.65,0.305731,False,1675.345,1532.5935,0.0,-2.589509,False,False,False,,,True,-8.520721,2,4.26036,True,0.6964,6,1,3.4027,6.5006,15.14,3,0.0,0.0,12,4,1.0,0.0,0.0,8.959474,0.0,0.0,0.0,2.438245,1.322744,-4.682961,18.014659,-14.230556,2.924505,-1.301943,2024-01-05,EMA9,8,avoid,15,0.8,227,1.0
APLAPOLLO.NS,2025-07-04,29.6162,True,679851.1,1.138093,False,1885.519,1711.626,0.0,-2.072634,False,False,False,,,True,-9.222557,2,4.611278,True,0.72,6,1,1.0207,2.7363,12.32,4,0.0,1.0,7,3,0.0,0.0,0.0,33.705961,0.0,0.0,0.0,2.566289,1.114604,19.277772,10.75573,-11.280991,1.857244,0.343505,2025-07-15,EMA9,11,avoid,16,0.75,554,1.0
APLAPOLLO.NS,2025-11-25,28.3701,True,682064.55,0.324428,False,1804.8,1698.4,0.0,-2.099582,False,False,False,,,True,-5.895391,1,5.895391,True,0.6093,27,1,0.1684,1.2764,12.24,1,0.0,0.0,11,4,1.0,0.0,0.0,9.204077,0.0,0.0,0.0,1.831135,0.956043,6.130099,-6.128671,-11.966534,10.910264,2.149081,2025-11-27,EMA9,2,buy,17,0.7058823529411765,144,1.0
APOLLOHOSP.NS,2015-04-21,24.3799,True,224846.35,1.154388,False,1371.0975,1176.5525,0.0,-7.872079,False,False,False,,,True,-14.189001,5,2.8378,False,1.0352,6,-1,-2.7617,-2.8595,17.03,1,0.0,0.0,4,2,0.0,0.0,0.0,28.143833,0.0,0.0,0.0,3.901729,2.44075,1.932928,17.792345,-17.261794,7.650514,2.219142,2015-05-11,EMA9,20,buy,0,0.6321660418762001,0,1.0
APOLLOHOSP.NS,2015-10-29,27.8635,True,195700.75,1.579294,True,1447.8253,1274.0187,0.0,-4.626683,False,False,False,,,True,-12.004669,2,6.002335,False,1.076,13,-1,-0.487,-0.1361,17.58,3,0.0,0.0,10,4,1.0,0.0,0.0,44.004588,0.0,0.0,0.0,2.489076,1.433964,-3.000321,11.708022,-12.985689,4.16587,3.566959,2015-11-04,EMA9,6,buy,1,1.0,191,1.0
APOLLOHOSP.NS,2020-03-12,20.2717,True,974357.2,1.313551,False,1771.3567,1486.1135,0.0,-9.150258,False,False,False,,,True,-16.10309,0,0.0,False,1.254,6,-1,-14.6283,-17.7194,41.16,3,0.0,0.0,3,1,0.0,0.0,0.0,26.627911,0.0,0.0,1.0,3.559811,2.284251,10.228113,6.761703,-16.697551,6.001333,-21.117364,2020-04-03,EMA9,22,avoid,2,1.0,1596,1.0
APOLLOHOSP.NS,2021-10-20,24.7038,True,643578.8,0.792943,False,5021.6436,4095.7288,0.0,-4.198063,False,False,False,,,True,-18.438481,4,4.60962,False,1.2371,7,1,1.8816,5.0694,18.31,2,0.0,0.0,10,4,1.0,0.0,0.0,19.588733,0.0,0.0,1.0,2.758012,2.338171,5.878712,29.695429,-20.224107,40.939256,2.922746,2021-10-26,EMA9,6,buy,3,0.6666666666666666,587,1.0
APOLLOHOSP.NS,2021-12-17,26.0839,True,916283.8,1.237543,False,5657.0288,4727.8042,0.0,-7.403969,False,False,False,,,True,-16.426019,2,8.213009,True,1.414,1,-1,-2.123,-2.7598,16.34,4,0.0,1.0,12,4,1.0,0.0,0.0,32.279967,0.0,0.0,1.0,3.968436,2.512355,-2.144504,49.523777,-19.353371,7.41222,3.967243,2021-12-29,EMA9,12,buy,4,0.75,58,1.0
